fecha,ciudad,temperatura_C,sensor_extra_1,sensor_extra_2,sensor_extra_3,sensor_extra_4,sensor_extra_5
2022-01-20,Valparaiso,21.99,22.09532912866574,21.827511753214317,21.8681629440206,22.014738201320675,21.960847278761236
2022-01-20,Concepcion,18.31,18.177283228439812,18.085655532579114,18.493485147942273,18.276865483659847,18.186521923995393
2022-01-20,LaSerena,22.52,22.47697348119316,22.487238284002526,22.62545416193323,22.634392166482364,22.504915573185546
2022-01-20,PuertoMontt,21.3,21.351429378373204,21.207678394943322,21.39644201022207,21.244555138318816,21.438174102519312
2022-01-21,Santiago,8.42,8.19012461315699,8.316628842773486,8.448894001474336,8.485299417296932,8.44614516655127
2022-01-21,Valparaiso,14.11,14.051772905137996,14.098595225949014,14.053837511596056,14.120135794520753,14.215032347511013
2022-01-21,Concepcion,14.51,14.608728977851525,14.651724223416958,14.43027194233942,14.446069042616179,14.487054171155448
2022-01-21,LaSerena,20.32,20.39862334618063,20.3075630304229,20.409883421154746,20.1239740012029,20.24672820368557
2022-01-21,PuertoMontt,17.37,17.457690911158288,17.271102197126005,17.233019734478756,17.356529373831133,17.20545817448173
2022-01-22,Santiago,23.12,22.93916588577123,23.184190210795528,23.210613769236872,23.219859239539552,23.154832848142178
2022-01-22,Valparaiso,21.59,21.462571728285553,21.60213652868039,21.61665633291177,21.727693879426383,21.785392780817855
2022-01-22,Concepcion,16.93,16.979072022907836,16.882406646922544,16.88919138111457,17.00909828821334,17.00077007911598
2022-01-22,LaSerena,16.24,16.199900433590354,16.159672774309357,16.334129886348343,16.274324561633108,16.29616638761438
2022-01-22,PuertoMontt,21.69,21.673981288346734,21.59982250218117,21.644515905659446,21.68720625888215,21.747087956678236
2022-01-23,Santiago,17.17,17.31531939294611,17.344433271231754,17.194760242504532,17.034793620648816,17.188403157459387
2022-01-23,Valparaiso,19.88,19.999593844393452,19.997258512055566,19.879914818479996,19.7907484450248,19.86757830813264
2022-01-23,Concepcion,11.59,11.632004676417878,11.670756193559367,11.583961311137964,11.671373446679215,11.54347621370324
2022-01-23,LaSerena,19.89,19.911901912546703,19.892022326706517,19.888199514709214,19.823644616564128,19.771343160109
2022-01-23,PuertoMontt,14.97,14.883438165503623,14.872169694990916,15.039466009519273,14.82953793350225,14.848833707798695
2022-01-24,Santiago,26.05,26.101060199152137,25.88791002220984,26.247828222487133,26.075399482865468,26.146166744671756
2022-01-24,Valparaiso,30.01,29.906722902710207,29.91729576238042,30.17570878198591,29.952004482654402,30.21367671212957
2022-01-24,Concepcion,17.31,17.358368200984874,17.28023898193935,17.358828287112647,17.393915966797373,17.27949418366015
2022-01-24,LaSerena,15.26,15.199468069699515,15.181341734522762,15.285445901621191,15.340085733798793,15.191216473098129
2022-01-24,PuertoMontt,18.55,18.545590283365446,18.464010419233976,18.70412263035067,18.604067509734683,18.44570642993565
2022-01-25,Santiago,21.96,21.9480806070983,21.977399272326508,22.139982499958382,21.96642551306797,21.99374345311671
2022-01-25,Valparaiso,23.33,23.069362550694713,23.163960740149992,23.38494675130475,23.41748459707249,23.506474259841923
2022-01-25,Concepcion,25.93,26.14929494904082,25.764724221059907,25.826103256175866,25.844650181174657,25.929774741117868
2022-01-25,LaSerena,21.8,21.72627836521546,21.94350402978245,21.89543063089662,21.919739301690242,21.77031991655316
2022-01-25,PuertoMontt,23.5,23.487422577897078,23.510063517670446,23.41319616892381,23.401005775857072,23.449314631025118
2022-01-26,Santiago,20.19,20.137333159464507,20.432823373759085,20.027007980027072,20.09857053529353,20.249642421527653
2022-01-26,Valparaiso,18.63,18.68992394497724,18.63798973707833,18.370204649817875,18.50872231240732,18.675909921319043
2022-01-26,Concepcion,21.69,21.716316395991754,21.84399009194168,21.765078707615523,21.74519693180428,21.65007207049624
2022-01-26,LaSerena,20.97,20.878976261272193,20.97572263851843,20.833814334728764,21.035911669399756,21.034032982654658
2022-01-26,PuertoMontt,16.51,16.50262186952412,16.446999658357647,16.505818121352902,16.528627885454938,16.480110872608464
2022-01-27,Santiago,25.68,25.622226391504483,25.688676825697613,25.683713625526757,25.607152716989706,25.871751535317216
2022-01-27,Valparaiso,19.16,19.205359268267706,19.179362987234914,19.171192821086144,19.17144228108944,19.25840192002844
2022-01-27,Concepcion,13.84,13.736220969053464,13.90996858169588,13.769317888350807,13.78012647421982,13.863137504677253
2022-01-27,LaSerena,16.84,16.857806752448653,16.89814355469294,16.82060425055701,16.827875336637547,16.95980037066576
2022-01-27,PuertoMontt,17.02,17.093357991891523,17.075940707899967,17.142825316051745,17.065165531068274,16.92426317405876
2022-01-28,Santiago,20.17,20.19821748542781,20.07117446168645,20.24094468521723,20.123403441922502,20.04696265378344
2022-01-28,Valparaiso,19.6,19.647327672724252,19.559089031256498,19.576335070071064,19.706975337927368,19.612914369582743
2022-01-28,Concepcion,17.36,17.248946991881628,17.245094358094477,17.460321599481617,17.362227157614786,17.519256239216016
2022-01-28,LaSerena,16.48,16.42263184478937,16.4317353920402,16.37574080422805,16.516279246350262,16.593584256598096
2022-01-28,PuertoMontt,14.95,15.176186133306247,14.88024797662558,15.037747420088944,14.990948263215646,15.0630488490874
2022-01-29,Santiago,20.33,20.03739498811502,20.22647082755595,20.3341731962713,20.281322553828577,20.37149873441799
2022-01-29,Valparaiso,25.04,24.935295634490984,25.06678069994621,24.992715839905046,25.10689595029823,24.925173937034096
2022-01-29,Concepcion,32.81,32.69304290110503,32.734307567035756,32.88979549303031,32.8522931298529,32.83071942423107
2022-01-29,LaSerena,21.67,21.67391604743982,21.69040685696986,21.68148358521782,21.67226619543913,21.696466131625755
2022-01-29,PuertoMontt,14.17,14.067842110016688,14.26932796199597,14.333680273447769,14.372050076538192,14.054012647443571
2022-01-30,Santiago,18.21,18.219510886475295,18.277482037825752,18.186342145573803,18.219502888908746,18.065783527449966
2022-01-30,Valparaiso,7.89,8.029461877361038,7.823968910881412,7.941821637781099,7.74704576867637,8.00890366680392
2022-01-30,Concepcion,17.73,17.78765519985864,17.652428681258936,17.881785433992544,17.691995520983912,17.725361369361632
2022-01-30,LaSerena,27.73,27.763475436508894,27.59224584408179,27.741491155517696,27.783827009290608,27.48449931915408
2022-01-30,PuertoMontt,23.83,23.711955764486166,23.798301437183838,23.740076109792334,23.588596901845822,23.793745189007964
2022-01-31,Santiago,17.79,17.69893736768118,17.69113233996937,17.735318797388082,17.89449496833266,17.867242792246337
2022-01-31,Valparaiso,23.68,23.886366582811412,23.67177655819867,23.76295665703151,23.652293610306746,23.655437511096075
2022-01-31,Concepcion,26.27,26.318849169845468,26.111490781770712,26.37387893127338,26.199079413500847,26.226893934791622
2022-01-31,LaSerena,26.2,26.144454743602104,26.117727165645196,26.180823271730844,26.302887689359796,26.179505661096464
2022-01-31,PuertoMontt,21.92,22.07151014793082,21.731836909074847,21.91964500347089,21.97285710935783,21.8554946273791
2022-02-01,Santiago,24.88,24.930984076433724,24.935258334227434,24.887277506273556,24.772562628381056,24.85884615692675
2022-02-01,Valparaiso,15.26,15.1463121829114,15.28134320649611,15.345015892775793,15.354499289646178,15.329662630303233
2022-02-01,Concepcion,20.8,20.936826473985153,20.57421372313092,20.935212082402096,20.811492474850727,20.697855412508662
2022-02-01,LaSerena,25.55,25.4510863910336,25.460203481108906,25.5964424018634,25.485707439194243,25.64778966797435
2022-02-01,PuertoMontt,20.62,20.49834357519469,20.633180982816093,20.587065447991005,20.820285807000733,20.58358863629678
2022-02-02,Santiago,16.66,16.569854212814587,16.712101772173913,16.972431983389463,16.770354666469046,16.625427197608797
2022-02-02,Valparaiso,11.37,11.498858721159545,11.164095543304535,11.230600217585076,11.416134676446166,11.293331202652299
2022-02-02,Concepcion,22.72,22.737579021245377,22.842335648357157,22.874902738893987,22.76374583512788,22.82661362510041
2022-02-02,LaSerena,14.71,14.74518109707587,14.830750663640345,14.691197250492301,14.665863934722195,14.880536786647205
2022-02-02,PuertoMontt,21.7,21.763067659712025,21.525142844049828,21.557064199184232,21.773606144389767,21.677106162324822
2022-02-03,Santiago,17.27,17.24440892925288,17.2262068392229,17.264026306033482,17.307981764620052,17.315611746295016
2022-02-03,Valparaiso,19.27,19.481610259139558,19.24255965992632,19.181066215866643,19.281591886520545,19.186896878916045
2022-02-03,Concepcion,25.15,25.20022392666356,25.11454719591094,25.107100468009932,24.961125513028957,25.22806460141561
2022-02-03,LaSerena,15.41,15.464934459255847,15.340155000119639,15.536981158892733,15.335318052916723,15.353035214738286
2022-02-03,PuertoMontt,22.98,23.016682008074646,23.071383386381868,22.887307843210994,23.05273683888053,23.085491311095474
2022-02-04,Santiago,12.11,12.076753027128131,12.028289323797525,12.070155066114175,11.932163252269744,12.066190184264858
2022-02-04,Valparaiso,18.72,18.722564382301126,18.759387833083725,18.670426270582638,18.82423764127454,18.715309517861485
2022-02-04,Concepcion,15.39,15.309138170802246,15.538703406973347,15.29131080993433,15.37124216033662,15.394909244148641
2022-02-04,LaSerena,24.56,24.44505401863278,24.747610744615656,24.639294154503506,24.61945624630424,24.56919861379803
2022-02-04,PuertoMontt,17.49,17.492771150146663,17.37217310236565,17.526791174788524,17.434292481393115,17.352937436572685
2022-02-05,Santiago,22.37,22.435304437246053,22.25465675107943,22.262473453161164,22.509398551226802,22.29822102418168
2022-02-05,Valparaiso,17.55,17.697718485276408,17.41982772637349,17.504291932663858,17.562396680197455,17.620191649728643
2022-02-05,Concepcion,14.33,14.43618484697101,14.387911692107409,14.199234860025422,14.370167897433554,14.1642792071316
2022-02-05,LaSerena,26.05,25.915118775736442,25.903991652668573,26.083446687284766,26.135964500671495,26.226424335575107
2022-02-05,PuertoMontt,29.64,29.656455970947736,29.433525716070548,29.676155535478046,29.674946078966617,29.850539628138552
2022-02-06,Santiago,26.08,26.031924242650735,26.11014603477767,26.030058286878806,26.121360653421192,26.19576734754125
2022-02-06,Valparaiso,20.0,20.250976007810657,19.95212229155109,20.034963618411844,20.002230696009683,20.07860405721675
2022-02-06,Concepcion,24.57,24.58174978751352,24.480199488796988,24.624192997505837,24.64137116371314,24.504051068521076
2022-02-06,LaSerena,20.52,20.40054285694761,20.428781365348172,20.59718881703504,20.387872342518,20.456916701653075
2022-02-06,PuertoMontt,16.47,16.420093398734675,16.497227486565336,16.39520700316299,16.448087138419815,16.571213358716744
2022-02-07,Santiago,19.15,19.237368424214257,19.008656279903878,19.174730350891835,19.080375591627043,19.15811007743573
2022-02-07,Valparaiso,14.21,14.15811819689964,14.127223399285274,14.267254709955537,14.366054345313943,14.172530275480913
2022-02-07,Concepcion,25.6,25.60969854814232,25.75076905719283,25.49643062418452,25.509764706665944,25.499127416393968
2022-02-07,LaSerena,12.41,12.306505136564523,12.425831501484824,12.404681798465822,12.490849275520368,12.346302901788961
2022-02-07,PuertoMontt,14.43,14.45028243392514,14.591341441175235,14.51868900541699,14.48924666283233,14.384376557012475
2022-02-08,Santiago,29.47,29.38574581941923,29.46274537385211,29.6181117237435,29.374493171014546,29.660013365183357
2022-02-08,Valparaiso,25.1,25.018900907191526,25.234145037446304,25.18087389524958,25.098109795224595,25.131086599681968
2022-02-08,Concepcion,21.3,21.45117193521946,21.263375757877213,21.25157178427962,21.233848927660194,21.501561516089744
2022-02-08,LaSerena,20.29,20.24120185397245,20.330106405384786,20.245562171339408,20.556212608829306,20.404276474232738
2022-02-08,PuertoMontt,22.19,22.339658514312863,22.019624248821412,22.12757620070143,22.087532511476063,22.157657144946743
2022-02-09,Santiago,15.41,15.527970358126753,15.529561688982225,15.401123738218606,15.734588693613109,15.380963896813464
2022-02-09,Valparaiso,15.5,15.609634055120408,15.475866350237006,15.460311317899684,15.443023364901705,15.38209917710328
2022-02-09,Concepcion,18.06,18.103778654044884,18.215496884366864,17.889425731944993,17.922182673215875,17.849107679601524
2022-02-09,LaSerena,14.1,14.136413105122461,14.144776500045808,14.176930025291291,14.294170892862843,13.9955616823563
2022-02-09,PuertoMontt,24.1,23.985284926011893,24.10099354760949,24.318217183354147,24.020454948019182,24.157406831909135
2022-02-10,Santiago,13.7,13.62514201422945,13.732121920985655,13.717066950961062,13.690329220028174,13.748178025282233
2022-02-10,Valparaiso,18.45,18.512712229077362,18.515583070526386,18.75094857937362,18.379488961901902,18.448695483605224
2022-02-10,Concepcion,20.47,20.53227340062427,20.320767655316583,20.389805502825688,20.457111666670148,20.467047854581246
2022-02-10,LaSerena,25.81,25.66429619764365,25.72717347562362,25.844665978101304,25.954888698166968,25.775807465914934
2022-02-10,PuertoMontt,12.67,12.628138913842669,12.50069127904454,12.658484024776927,12.661677165927236,12.637441589851797
2022-02-11,Santiago,21.29,21.40461333289999,21.39428226278688,21.336385515927127,21.16882022422049,21.229798490303008
2022-02-11,Valparaiso,20.23,20.174648096760095,20.273111759145554,20.111379615935498,20.3622514119199,20.323210367627333
2022-02-11,Concepcion,23.46,23.270727823500792,23.526485578860548,23.499362404307938,23.393212773900196,23.591556997491566
2022-02-11,LaSerena,12.27,12.108106367053814,12.133830672099677,12.177036097233817,12.332027899696998,12.192074989559119
2022-02-11,PuertoMontt,19.11,19.191738437581034,19.17815685394406,19.124675976457215,19.160356440214127,19.314220748891806
2022-02-12,Santiago,14.97,15.14925175241352,14.989328097473484,14.908850504060993,14.790641604605948,14.765330912329134
2022-02-12,Valparaiso,21.6,21.67552757587521,21.569400479493105,21.623626308955036,21.502935665697468,21.562635757233217
2022-02-12,Concepcion,18.89,18.913172470370245,19.024216814047733,18.782412609975207,18.827823538296197,18.918265899577506
2022-02-12,LaSerena,23.85,23.882539453835935,23.846973468562254,23.910404641338285,23.766822900977413,23.83767966657227
2022-02-12,PuertoMontt,22.96,23.006800965591143,22.932154254168353,22.872913340173316,22.878498411651464,23.07890981259548
2022-02-13,Santiago,23.78,23.612603030596304,23.957201927806675,23.780583876313578,23.670833976372492,23.7616170468643
2022-02-13,Valparaiso,17.53,17.392901951396528,17.49706181578726,17.433068527618474,17.584526908385552,17.619179586287427
2022-02-13,Concepcion,24.45,24.355702035496062,24.529994291283,24.3519018235335,24.386011830942877,24.42185218970312
2022-02-13,LaSerena,18.64,18.72032049280681,18.624874925192753,18.80159255466228,18.705793041194248,18.829558945144573
2022-02-13,PuertoMontt,26.05,25.98690538923291,25.93067959466208,25.947550718891513,26.048040626311405,26.05273819761933
2022-02-14,Santiago,25.1,25.192724921462936,24.97872723548716,25.29254106389508,24.874579909108018,24.930835460456475
2022-02-14,Valparaiso,25.91,25.996639713142166,26.004510696817714,25.872280519682096,25.983212251636864,25.85902515408479
2022-02-14,Concepcion,26.69,26.82367982256681,26.49640620230532,26.747926756730802,26.729458159835307,26.813315456861144
2022-02-14,LaSerena,17.18,17.223956478204485,17.252435957872322,17.134585046387226,17.213228349130958,17.29598537458503
2022-02-14,PuertoMontt,14.17,14.166285229549924,14.285211794436105,14.323417144700343,14.283296540889745,14.171580066443799
2022-02-15,Santiago,23.43,23.359455626791785,23.47602273919164,23.401854265137402,23.421538596153745,23.37915813231214
2022-02-15,Valparaiso,23.67,23.698767196407502,23.614534561092217,23.70960029066446,23.561580904835562,23.640660170076668
2022-02-15,Concepcion,19.43,19.54385280651508,19.560586041943075,19.46218627898691,19.493601100103955,19.495252889938424
2022-02-15,LaSerena,25.26,25.36856206660065,25.24467060586599,25.188867660143003,25.10163413762917,25.321206372960475
2022-02-15,PuertoMontt,25.22,25.177059577871635,25.25631536731765,25.150578432007627,25.188431080826067,25.262754002969633
2022-02-16,Santiago,27.36,27.26013043075849,27.305268316584677,27.340906062184303,27.346402138147955,27.331456182255778
2022-02-16,Valparaiso,28.56,28.51822039145326,28.57121466430562,28.645581839846773,28.73192958983891,28.70036801782385
2022-02-16,Concepcion,16.55,16.523666585216368,16.434233907262087,16.319538339152086,16.48365331469073,16.615167808137308
2022-02-16,LaSerena,25.06,25.06727242784969,25.020879119076813,25.151953790749925,25.208680027945864,25.06332091173927
2022-02-16,PuertoMontt,16.82,16.70100149083242,16.867228193629217,16.78558851721301,16.74767475166979,16.818649732047447
2022-02-17,Santiago,11.35,11.385839244186174,11.167002244537889,11.258590611179322,11.216137287584688,11.25660132962254
2022-02-17,Valparaiso,28.11,28.069166067449594,28.075647038983092,28.196941295922706,28.172394320641526,28.16797032704992
2022-02-17,Concepcion,21.95,21.858967695613746,22.100752251044366,21.939431025209515,22.068323211576157,21.90855754777995
2022-02-17,LaSerena,19.16,19.170906367037873,19.26369544097883,19.054665383845382,19.166842393375347,19.130898120691985
2022-02-17,PuertoMontt,11.72,11.77909335920814,11.667210211006026,11.803794998528002,11.781724876707054,11.737785572000064
2022-02-18,Santiago,15.83,15.748713726183004,15.892612663950747,15.861042171324815,15.794894427715118,15.706194233777524
